"gameId","gameDate","hometeamCity","hometeamName","hometeamId","awayteamCity","awayteamName","awayteamId","homeScore","awayScore","winner","gameType","attendance","arenaId","gameLabel","gameSubLabel","seriesGameNumber","point_diff","lat_home","lon_home","lat_away","lon_away","dist_meters","dist_miles","year","winning_team","home_zone","away_zone","away_travel","away_travel_high"
26900129,"1969-11-24 19:00:00","San Diego","Rockets",1610612745,"Seattle","SuperSonics",1610612760,112,105,1610612745,"Regular Season",3393,0,"","",NA,-7,32.7174202,-117.162772,47.6038321,-122.330062,1713450.75660541,1064.68861008266,1969,"home","West","West","In-Zone","Neither"
20100357,"2001-12-20 19:00:00","Toronto","Raptors",1610612761,"Chicago","Bulls",1610612741,96,91,1610612761,"Regular Season",19800,116,"","",NA,-5,43.6534817,-79.3839347,41.8755616,-87.6244212,701586.40691161,435.945447249074,2001,"home","East","East","In-Zone","Neither"
20700920,"2008-03-07 21:00:00","Phoenix","Suns",1610612756,"Utah","Jazz",1610612762,118,126,1610612762,"Regular Season",18422,2,"","",NA,8,33.4484367,-112.074141,40.7596198,-111.886797,814046.492332064,505.824882986867,2008,"away","West","West","In-Zone","Neither"
27800647,"1979-02-20 20:00:00","San Antonio","Spurs",1610612759,"Seattle","SuperSonics",1610612760,118,102,1610612759,"Regular Season",11765,1,"","",NA,-16,29.4246002,-98.4951405,47.6038321,-122.330062,2876733.04091971,1787.51848636932,1979,"home","Central","West","West to Central","Neither"
21400494,"2015-01-02 22:30:00","Los Angeles","Lakers",1610612747,"Memphis","Grizzlies",1610612763,106,109,1610612763,"Regular Season",18997,137,"","",NA,3,34.0536909,-118.242766,35.1460249,-90.0517638,2577418.98152446,1601.53340996884,2015,"away","West","Central","Central to West","Neither"
21100022,"2011-12-27 22:30:00","Los Angeles","Lakers",1610612747,"Utah","Jazz",1610612762,96,71,1610612747,"Regular Season",18997,137,"","",NA,-25,34.0536909,-118.242766,40.7596198,-111.886797,933825.583730608,580.252136788271,2011,"home","West","West","In-Zone","Neither"
28000246,"1980-11-23 20:00:00","Portland","Trail Blazers",1610612757,"Dallas","Mavericks",1610612742,116,96,1610612757,"Regular Season",12666,51,"","",NA,-20,45.5202471,-122.674194,32.7762719,-96.7968559,2628200.84885443,1633.08778965352,1980,"home","West","Central","Central to West","Neither"
25700156,"1958-01-14 19:00:00","Cincinnati","Royals",1610612758,"New York","Knicks",1610612752,117,111,1610612758,"Regular Season",NA,0,"","",NA,-6,39.1014537,-84.5124602,40.7127281,-74.0060152,914318.342038036,568.130902510517,1958,"home","East","East","In-Zone","Neither"
29800592,"1999-04-19 22:30:00","Los Angeles","Clippers",1610612746,"Sacramento","Kings",1610612758,98,102,1610612758,"Regular Season",10878,64,"","",NA,4,34.0536909,-118.242766,38.5810606,-121.493895,582163.01061306,361.739212067648,1999,"away","West","West","In-Zone","Neither"
22400315,"2024-12-02 19:30:00","Atlanta","Hawks",1610612737,"New Orleans","Pelicans",1610612740,124,112,1610612737,"Regular Season",15034,650,"","",0,-12,33.7544657,-84.3898151,29.9559145,-90.0730259,683572.473406874,424.752111373302,2024,"home","East","Central","Central to East","Neither"
27800737,"1979-03-11 20:00:00","New Jersey","Nets",1610612751,"Philadelphia","76ers",1610612755,104,103,1610612751,"Regular Season",7962,11,"","",NA,-1,40.0757384,-74.4041622,39.9527237,-75.1635262,66173.9504269094,41.1185737507191,1979,"home","East","East","In-Zone","Neither"
28200230,"1982-12-09 20:00:00","Washington","Bullets",1610612764,"Denver","Nuggets",1610612743,98,90,1610612764,"Regular Season",5684,74,"","",NA,-8,38.8950368,-77.0365427,39.7392364,-104.984862,2399045.63590124,1490.69738582559,1982,"home","East","Central","Central to East","Neither"
22300127,"2023-11-01 22:00:00","Los Angeles","Lakers",1610612747,"Los Angeles","Clippers",1610612746,130,125,1610612747,"Regular Season",18997,1000069,"","",NA,-5,34.0536909,-118.242766,34.0536909,-118.242766,0,0,2023,"home","West","West","In-Zone","Neither"
20300156,"2003-11-19 19:30:00","New York","Knicks",1610612752,"Los Angeles","Lakers",1610612747,83,104,1610612747,"Regular Season",19763,30,"","",NA,21,40.7127281,-74.0060152,34.0536909,-118.242766,3940008.07646672,2448.2067584822,2003,"away","East","West","West to East","West to East"
20000950,"2001-03-16 22:00:00","Portland","Trail Blazers",1610612757,"Utah","Jazz",1610612762,90,87,1610612757,"Regular Season",20580,51,"","",NA,-3,45.5202471,-122.674194,40.7596198,-111.886797,1022731.17744143,635.495494457961,2001,"home","West","West","In-Zone","Neither"
22300761,"2024-02-12 19:00:00","Charlotte","Hornets",1610612766,"Indiana","Pacers",1610612754,111,102,1610612766,"Regular Season",12112,9,"","",NA,-9,35.2272086,-80.8430827,39.7683331,-86.1583502,689592.624161216,428.492858467679,2024,"home","East","East","In-Zone","Neither"
21800070,"2018-10-26 20:00:00","Houston","Rockets",1610612745,"Los Angeles","Clippers",1610612746,113,133,1610612746,"Regular Season",18055,215,"","",NA,20,29.7589382,-95.3676974,34.0536909,-118.242766,2208912.01381802,1372.55386693812,2018,"away","Central","West","West to Central","Neither"
20000326,"2000-12-15 19:30:00","New York","Knicks",1610612752,"Utah","Jazz",1610612762,58,89,1610612762,"Regular Season",19763,30,"","",NA,31,40.7127281,-74.0060152,40.7596198,-111.886797,3169865.66331284,1969.66259707836,2000,"away","East","West","West to East","West to East"
21000036,"2010-10-30 20:00:00","Memphis","Grizzlies",1610612763,"Minnesota","Timberwolves",1610612750,109,89,1610612763,"Regular Season",12753,242,"","",NA,-20,35.1460249,-90.0517638,44.9772995,-93.2654692,1127884.54612741,700.834748311736,2010,"home","Central","Central","In-Zone","Neither"
29400081,"1994-11-16 20:00:00","Boston","Celtics",1610612738,"Seattle","SuperSonics",1610612760,120,93,1610612738,"Regular Season",14890,111,"","",NA,-27,42.3554334,-71.060511,47.6038321,-122.330062,4004562.27786992,2488.31886716231,1994,"home","East","West","West to East","West to East"
22200513,"2022-12-27 22:00:00","Golden State","Warriors",1610612744,"Charlotte","Hornets",1610612766,110,105,1610612744,"Regular Season",18064,1000011,"","",NA,-5,37.7792588,-122.4193286,35.2272086,-80.8430827,3700569.44791307,2299.42653841919,2022,"home","West","East","East to West","East to West"
21600208,"2016-11-22 19:30:00","New York","Knicks",1610612752,"Portland","Trail Blazers",1610612757,107,103,1610612752,"Regular Season",19812,30,"","",NA,-4,40.7127281,-74.0060152,45.5202471,-122.674194,3929623.84063495,2441.75429547918,2016,"home","East","West","West to East","West to East"
26300137,"1963-12-21 19:00:00","Baltimore","Bullets",1610612764,"Cincinnati","Royals",1610612758,108,106,1610612764,"Regular Season",4085,0,"","",NA,-2,39.2908816,-76.610759,39.1014537,-84.5124602,681797.960181897,423.649480316186,1963,"home","East","East","In-Zone","Neither"
29101105,"1992-04-19 20:00:00","Minnesota","Timberwolves",1610612750,"Charlotte","Hornets",1610612766,130,107,1610612750,"Regular Season",19006,61,"","",NA,-23,44.9772995,-93.2654692,35.2272086,-80.8430827,1512140.67006767,939.600360300616,1992,"home","Central","East","East to Central","Neither"
25500235,"1956-02-22 19:00:00","Philadelphia","Warriors",1610612744,"New York","Knicks",1610612752,108,117,1610612752,"Regular Season",NA,0,"","",NA,9,39.9527237,-75.1635262,40.7127281,-74.0060152,129635.116337417,80.5515018736974,1956,"away","East","East","In-Zone","Neither"
21700905,"2018-02-26 21:00:00","Utah","Jazz",1610612762,"Houston","Rockets",1610612745,85,96,1610612745,"Regular Season",18306,596,"","",NA,11,40.7596198,-111.886797,29.7589382,-95.3676974,1931755.29074501,1200.33671676552,2018,"away","West","Central","Central to West","Neither"
20600771,"2007-02-13 20:00:00","Memphis","Grizzlies",1610612763,"Oklahoma City","Hornets",1610612740,108,104,1610612763,"Regular Season",10641,242,"","",NA,-4,35.1460249,-90.0517638,35.4729886,-97.5170536,678970.521644316,421.892592004651,2007,"home","Central","Central","In-Zone","Neither"
21400268,"2014-12-03 20:00:00","Houston","Rockets",1610612745,"Memphis","Grizzlies",1610612763,105,96,1610612745,"Regular Season",18151,215,"","",NA,-9,29.7589382,-95.3676974,35.1460249,-90.0517638,780078.3723749,484.718078320964,2014,"home","Central","Central","In-Zone","Neither"
25500193,"1956-02-04 19:00:00","Rochester","Royals",1610612758,"Boston","Celtics",1610612738,83,69,1610612758,"Regular Season",NA,0,"","",NA,-14,43.157285,-77.615214,42.3554334,-71.060511,542992.068443362,337.39952456072,1956,"home","East","East","In-Zone","Neither"
27300240,"1973-12-09 19:00:00","Seattle","SuperSonics",1610612760,"Houston","Rockets",1610612745,107,110,1610612745,"Regular Season",9869,0,"","",NA,3,47.6038321,-122.330062,29.7589382,-95.3676974,3043896.09504343,1891.38876047323,1973,"away","West","Central","Central to West","Neither"
29100260,"1991-12-10 20:00:00","Golden State","Warriors",1610612744,"Los Angeles","Clippers",1610612746,117,127,1610612746,"Regular Season",15025,53,"","",NA,10,37.7792588,-122.4193286,34.0536909,-118.242766,560026.001235112,347.983916413463,1991,"away","West","West","In-Zone","Neither"
28100758,"1982-03-19 20:00:00","Utah","Jazz",1610612762,"Portland","Trail Blazers",1610612757,129,131,1610612757,"Regular Season",5625,15,"","",NA,2,40.7596198,-111.886797,45.5202471,-122.674194,1022731.17744143,635.495494457961,1982,"away","West","West","In-Zone","Neither"
21300791,"2014-02-13 22:30:00","Los Angeles","Lakers",1610612747,"Oklahoma City","Thunder",1610612760,103,107,1610612760,"Regular Season",18997,137,"","",NA,4,34.0536909,-118.242766,35.4729886,-97.5170536,1898456.92269539,1179.64607651216,2014,"away","West","Central","Central to West","Neither"
20100337,"2001-12-17 19:00:00","Philadelphia","76ers",1610612755,"Boston","Celtics",1610612738,99,83,1610612755,"Regular Season",20314,130,"","",NA,-16,39.9527237,-75.1635262,42.3554334,-71.060511,435579.851898191,270.656688153831,2001,"home","East","East","In-Zone","Neither"
22300279,"2023-12-01 22:00:00","Phoenix","Suns",1610612756,"Denver","Nuggets",1610612743,111,119,1610612743,"Regular Season",17071,1000051,"","",NA,8,33.4484367,-112.074141,39.7392364,-104.984862,943725.335621115,586.403555520228,2023,"away","West","Central","Central to West","Neither"
29500197,"1995-11-30 20:00:00","Portland","Trail Blazers",1610612757,"Milwaukee","Bucks",1610612749,99,100,1610612749,"Regular Season",19913,51,"","",NA,1,45.5202471,-122.674194,43.0386475,-87.9090751,2762668.67902445,1716.6421997541,1995,"away","West","East","East to West","East to West"
28700697,"1988-03-13 20:00:00","Indiana","Pacers",1610612754,"Denver","Nuggets",1610612743,100,108,1610612743,"Regular Season",11250,33,"","",NA,8,39.7683331,-86.1583502,39.7392364,-104.984862,1608239.34883411,999.313292424399,1988,"away","East","Central","Central to East","Neither"
27300165,"1973-11-23 19:30:00","Boston","Celtics",1610612738,"Kansas City-Omaha","Kings",1610612758,119,102,1610612738,"Regular Season",13192,0,"","",NA,-17,42.3554334,-71.060511,41.2570482,-95.9450106,2061106.1500895,1280.71158958726,1973,"home","East","Central","Central to East","Neither"
20400142,"2004-11-21 20:00:00","Portland","Trail Blazers",1610612757,"Houston","Rockets",1610612745,93,97,1610612745,"Regular Season",18025,51,"","",NA,4,45.5202471,-122.674194,29.7589382,-95.3676974,2954445.14781216,1835.80653594119,2004,"away","West","Central","Central to West","Neither"
21300371,"2013-12-18 19:00:00","Toronto","Raptors",1610612761,"Charlotte","Bobcats",1610612766,102,104,1610612766,"Regular Season",15201,116,"","",NA,2,43.6534817,-79.3839347,35.2272086,-80.8430827,946313.664326141,588.011867915999,2013,"away","East","East","In-Zone","Neither"
20000404,"2000-12-26 20:00:00","San Antonio","Spurs",1610612759,"Houston","Rockets",1610612745,103,95,1610612759,"Regular Season",21343,1,"","",NA,-8,29.4246002,-98.4951405,29.7589382,-95.3676974,305004.634571607,189.521034788394,2000,"home","Central","Central","In-Zone","Neither"
27300121,"1973-11-10 20:00:00","Portland","Trail Blazers",1610612757,"Chicago","Bulls",1610612741,104,106,1610612741,"Regular Season",12004,0,"","",NA,2,45.5202471,-122.674194,41.8755616,-87.6244212,2827032.49724513,1756.6360098457,1973,"away","West","East","East to West","East to West"
29400043,"1994-11-10 20:00:00","Detroit","Pistons",1610612765,"Indiana","Pacers",1610612754,112,110,1610612765,"Regular Season",15355,44,"","",NA,-2,42.3315509,-83.0466403,39.7683331,-86.1583502,386797.864279412,240.344975725162,1994,"home","East","East","In-Zone","Neither"
29501071,"1996-04-06 20:00:00","Golden State","Warriors",1610612744,"Minnesota","Timberwolves",1610612750,111,106,1610612744,"Regular Season",15025,53,"","",NA,-5,37.7792588,-122.4193286,44.9772995,-93.2654692,2547518.77530021,1582.95428892707,1996,"home","West","Central","Central to West","Neither"
29700296,"1997-12-12 22:30:00","Los Angeles","Clippers",1610612746,"Atlanta","Hawks",1610612737,74,83,1610612737,"Regular Season",6227,59,"","",NA,9,34.0536909,-118.242766,33.7544657,-84.3898151,3113432.98385161,1934.59696660886,1997,"away","West","East","East to West","East to West"
29700055,"1997-11-07 19:30:00","New Jersey","Nets",1610612751,"Miami","Heat",1610612748,99,87,1610612751,"Regular Season",18231,11,"","",NA,-12,40.0757384,-74.4041622,25.7741566,-80.1935973,1680396.21203551,1044.14947466872,1997,"home","East","East","In-Zone","Neither"
29700713,"1998-02-13 21:00:00","Denver","Nuggets",1610612743,"Minnesota","Timberwolves",1610612750,80,107,1610612750,"Regular Season",12013,36,"","",NA,27,39.7392364,-104.984862,44.9772995,-93.2654692,1124995.99570066,699.039886844517,1998,"away","Central","Central","In-Zone","Neither"
29600684,"1997-02-11 20:00:00","Miami","Heat",1610612748,"Detroit","Pistons",1610612765,104,91,1610612748,"Regular Season",15200,38,"","",NA,-13,25.7741566,-80.1935973,42.3315509,-83.0466403,1861539.92191614,1156.70692282095,1997,"home","East","East","In-Zone","Neither"
22000962,"2021-05-01 20:00:00","Minnesota","Timberwolves",1610612750,"New Orleans","Pelicans",1610612740,136,140,1610612740,"Regular Season",1638,61,"","",NA,4,44.9772995,-93.2654692,29.9559145,-90.0730259,1695421.36095736,1053.48566647943,2021,"away","Central","Central","In-Zone","Neither"
27200345,"1973-01-12 19:00:00","Phoenix","Suns",1610612756,"Golden State","Warriors",1610612744,107,108,1610612744,"Regular Season",12103,0,"","",NA,1,33.4484367,-112.074141,37.7792588,-122.4193286,1052172.64133814,653.789566320923,1973,"away","West","West","In-Zone","Neither"
29100864,"1992-03-14 20:00:00","New York","Knicks",1610612752,"New Jersey","Nets",1610612751,94,96,1610612751,"Regular Season",19763,30,"","",NA,2,40.7127281,-74.0060152,40.0757384,-74.4041622,78533.6128057826,48.798509522742,1992,"away","East","East","In-Zone","Neither"
28000857,"1981-03-17 20:00:00","New Jersey","Nets",1610612751,"Philadelphia","76ers",1610612755,126,120,1610612751,"Regular Season",8056,11,"","",NA,-6,40.0757384,-74.4041622,39.9527237,-75.1635262,66173.9504269094,41.1185737507191,1981,"home","East","East","In-Zone","Neither"
29201074,"1993-04-21 20:00:00","Boston","Celtics",1610612738,"Orlando","Magic",1610612753,126,98,1610612738,"Regular Season",14890,111,"","",NA,-28,42.3554334,-71.060511,28.5421109,-81.3790304,1796820.62680886,1116.49222970085,1993,"home","East","East","In-Zone","Neither"
21001217,"2011-04-13 20:00:00","Charlotte","Bobcats",1610612766,"Atlanta","Hawks",1610612737,96,85,1610612766,"Regular Season",16138,9,"","",NA,-11,35.2272086,-80.8430827,33.7544657,-84.3898151,364348.264329472,226.395445354668,2011,"home","East","East","In-Zone","Neither"
20200854,"2003-03-02 15:30:00","Minnesota","Timberwolves",1610612750,"New York","Knicks",1610612752,99,90,1610612750,"Regular Season",15071,61,"","",NA,-9,44.9772995,-93.2654692,40.7127281,-74.0060152,1637517.93892758,1017.50615922937,2003,"home","Central","East","East to Central","Neither"
20501147,"2006-04-09 21:00:00","Seattle","SuperSonics",1610612760,"Phoenix","Suns",1610612756,116,114,1610612760,"Regular Season",16861,72,"","",NA,-2,47.6038321,-122.330062,33.4484367,-112.074141,1795275.75095925,1115.5322886493,2006,"home","West","West","In-Zone","Neither"
22300438,"2023-12-29 22:30:00","Los Angeles","Clippers",1610612746,"Memphis","Grizzlies",1610612763,117,106,1610612746,"Regular Season",19370,1000069,"","",NA,-11,34.0536909,-118.242766,35.1460249,-90.0517638,2577418.98152446,1601.53340996884,2023,"home","West","Central","Central to West","Neither"
20600755,"2007-02-10 22:00:00","Seattle","SuperSonics",1610612760,"Sacramento","Kings",1610612758,93,114,1610612758,"Regular Season",17072,72,"","",NA,21,47.6038321,-122.330062,38.5810606,-121.493895,1006690.48886382,625.528275755804,2007,"away","West","West","In-Zone","Neither"
22300939,"2024-03-12 19:30:00","New York","Knicks",1610612752,"Philadelphia","76ers",1610612755,106,79,1610612752,"Regular Season",19812,30,"","",NA,-27,40.7127281,-74.0060152,39.9527237,-75.1635262,129635.116337417,80.5515018736974,2024,"home","East","East","In-Zone","Neither"
27900365,"1979-12-19 20:00:00","Houston","Rockets",1610612745,"Chicago","Bulls",1610612741,102,108,1610612741,"Regular Season",7503,60,"","",NA,6,29.7589382,-95.3676974,41.8755616,-87.6244212,1517539.81510781,942.955232453353,1979,"away","Central","East","East to Central","Neither"
