"gameId","gameDate","hometeamCity","hometeamName","hometeamId","awayteamCity","awayteamName","awayteamId","homeScore","awayScore","winner","gameType","attendance","arenaId","gameLabel","gameSubLabel","seriesGameNumber","point_diff","lat_home","lon_home","lat_away","lon_away","dist_meters","dist_miles","year","winning_team","home_zone","away_zone","away_travel","away_travel_high"
22401165,"2025-04-09 22:00:00","Sacramento","Kings",1610612758,"Denver","Nuggets",1610612743,116,124,1610612743,"Regular Season",16161,609,"","",0,8,38.5810606,-121.493895,39.7392364,-104.984862,1428764.28760911,887.792694155959,2025,"away","West","Central","Central to West","Neither"
22401164,"2025-04-09 22:00:00","Phoenix","Suns",1610612756,"Oklahoma City","Thunder",1610612760,112,125,1610612760,"Regular Season",17071,1000145,"","",0,13,33.4484367,-112.074141,35.4729886,-97.5170536,1353684.60757783,841.140358295244,2025,"away","West","Central","Central to West","Neither"
22401162,"2025-04-09 21:00:00","Utah","Jazz",1610612762,"Portland","Trail Blazers",1610612757,133,126,1610612762,"Regular Season",18175,1000106,"","",0,-7,40.7596198,-111.886797,45.5202471,-122.674194,1022731.17744143,635.495494457961,2025,"home","West","West","In-Zone","Neither"
22401158,"2025-04-09 19:30:00","Toronto","Raptors",1610612761,"Charlotte","Hornets",1610612766,126,96,1610612761,"Regular Season",19800,643,"","",0,-30,43.6534817,-79.3839347,35.2272086,-80.8430827,946313.664326141,588.011867915999,2025,"home","East","East","In-Zone","Neither"
22401157,"2025-04-09 19:00:00","Washington","Wizards",1610612764,"Philadelphia","76ers",1610612755,103,122,1610612755,"Regular Season",17222,77,"","",0,19,38.8950368,-77.0365427,39.9527237,-75.1635262,199501.577107254,123.964494468711,2025,"away","East","East","In-Zone","Neither"
22401156,"2025-04-09 19:00:00","Orlando","Magic",1610612753,"Boston","Celtics",1610612738,96,76,1610612753,"Regular Season",19128,1000125,"","",0,-20,28.5421109,-81.3790304,42.3554334,-71.060511,1796820.62680886,1116.49222970085,2025,"home","East","East","In-Zone","Neither"
22401155,"2025-04-08 22:30:00","Los Angeles","Clippers",1610612746,"San Antonio","Spurs",1610612759,122,117,1610612746,"Regular Season",17927,1000137,"","",0,-5,34.0536909,-118.242766,29.4246002,-98.4951405,1935717.05577526,1202.79844266413,2025,"home","West","Central","Central to West","Neither"
22401153,"2025-04-08 20:00:00","Oklahoma City","Thunder",1610612760,"Los Angeles","Lakers",1610612747,136,120,1610612760,"Regular Season",18203,1000052,"","",0,-16,35.4729886,-97.5170536,34.0536909,-118.242766,1898456.92269539,1179.64607651216,2025,"home","Central","West","West to Central","Neither"
22401151,"2025-04-08 19:30:00","New York","Knicks",1610612752,"Boston","Celtics",1610612738,117,119,1610612738,"Regular Season",19812,30,"","",0,2,40.7127281,-74.0060152,42.3554334,-71.060511,306046.349766581,190.16832640081,2025,"away","East","East","In-Zone","Neither"
22401148,"2025-04-08 19:00:00","Indiana","Pacers",1610612754,"Washington","Wizards",1610612764,104,98,1610612754,"Regular Season",16144,1000063,"","",0,-6,39.7683331,-86.1583502,38.8950368,-77.0365427,791068.133108248,491.546796937605,2025,"home","East","East","In-Zone","Neither"
22401143,"2025-04-06 20:30:00","Golden State","Warriors",1610612744,"Houston","Rockets",1610612745,96,106,1610612745,"Regular Season",18064,1000011,"","",0,10,37.7792588,-122.4193286,29.7589382,-95.3676974,2646353.22145335,1644.36714756769,2025,"away","West","Central","Central to West","Neither"
22401142,"2025-04-06 20:00:00","Denver","Nuggets",1610612743,"Indiana","Pacers",1610612754,120,125,1610612754,"Regular Season",19932,1000046,"","",0,5,39.7392364,-104.984862,39.7683331,-86.1583502,1608239.34883411,999.313292424399,2025,"away","Central","East","East to Central","Neither"
22401136,"2025-04-06 18:00:00","Atlanta","Hawks",1610612737,"Utah","Jazz",1610612762,147,134,1610612737,"Regular Season",16331,650,"","",0,-13,33.7544657,-84.3898151,40.7596198,-111.886797,2545803.24596093,1581.88830874599,2025,"home","East","West","West to East","West to East"
22401139,"2025-04-06 18:00:00","Portland","Trail Blazers",1610612757,"San Antonio","Spurs",1610612759,120,109,1610612757,"Regular Season",17928,51,"","",0,-11,45.5202471,-122.674194,29.4246002,-98.4951405,2768569.62123142,1720.30887411419,2025,"home","West","Central","Central to West","Neither"
22401138,"2025-04-06 18:00:00","Cleveland","Cavaliers",1610612739,"Sacramento","Kings",1610612758,113,120,1610612758,"Regular Season",19432,1000144,"","",0,7,41.4996574,-81.6936772,38.5810606,-121.493895,3377527.07198428,2098.69737424594,2025,"away","East","West","West to East","West to East"
22401137,"2025-04-06 18:00:00","Boston","Celtics",1610612738,"Washington","Wizards",1610612764,124,90,1610612738,"Regular Season",19156,17,"","",0,-34,42.3554334,-71.060511,38.8950368,-77.0365427,634805.094667,394.449476478329,2025,"home","East","East","In-Zone","Neither"
22401135,"2025-04-06 15:30:00","Oklahoma City","Thunder",1610612760,"Los Angeles","Lakers",1610612747,99,126,1610612747,"Regular Season",18203,1000052,"","",0,27,35.4729886,-97.5170536,34.0536909,-118.242766,1898456.92269539,1179.64607651216,2025,"away","Central","West","West to Central","Neither"
22401134,"2025-04-06 15:30:00","Brooklyn","Nets",1610612751,"Toronto","Raptors",1610612761,109,120,1610612761,"Regular Season",17007,461,"","",0,11,40.6526006,-73.9497211,43.6534817,-79.3839347,559010.537811733,347.352936890615,2025,"away","East","East","In-Zone","Neither"
22401133,"2025-04-06 13:00:00","Charlotte","Hornets",1610612766,"Chicago","Bulls",1610612741,117,131,1610612741,"Regular Season",18499,9,"","",0,14,35.2272086,-80.8430827,41.8755616,-87.6244212,946029.168650691,587.835090553649,2025,"away","East","East","In-Zone","Neither"
